id;kecamatan_id;desa_id;kdkec;kddesa;kdsls;nama_sls
32150100010001;3215010;3215010001;010;001;0001;RT 001 RW 001 DUSUN 1
32150100010002;3215010;3215010001;010;001;0002;RT 002 RW 001 DUSUN 1
32150100010003;3215010;3215010001;010;001;0003;RT 003 RW 001 DUSUN 1
32150100010004;3215010;3215010001;010;001;0004;RT 004 RW 002 DUSUN 2
32150100010005;3215010;3215010001;010;001;0005;RT 005 RW 002 DUSUN 2
32150100010006;3215010;3215010001;010;001;0006;RT 006 RW 002 DUSUN 2
32150100010007;3215010;3215010001;010;001;0007;RT 007 RW 003 DUSUN 3
32150100010008;3215010;3215010001;010;001;0008;RT 008 RW 003 DUSUN 3
32150100010009;3215010;3215010001;010;001;0009;RT 009 RW 003 DUSUN 3
32150100010010;3215010;3215010001;010;001;0010;RT 010 RW 004 DUSUN 4
32150100010011;3215010;3215010001;010;001;0011;RT 011 RW 004 DUSUN 4
32150100010012;3215010;3215010001;010;001;0012;RT 012 RW 004 DUSUN 4
32150100010013;3215010;3215010001;010;001;0013;RT 013 RW 001 DUSUN 1
32150100011002;3215010;3215010001;010;001;1002;KEBUN
32150100011003;3215010;3215010001;010;001;1003;KEBUN
32150100011004;3215010;3215010001;010;001;1004;SAWAH
32150100011005;3215010;3215010001;010;001;1005;SAWAH
32150100011006;3215010;3215010001;010;001;1006;SAWAH
32150100012001;3215010;3215010001;010;001;2001;HUTAN
32150100110001;3215010;3215010011;010;011;0001;RT 001 RW 001 DUSUN KRAJAN
32150100110002;3215010;3215010011;010;011;0002;RT 002 RW 001 DUSUN KRAJAN
32150100110003;3215010;3215010011;010;011;0003;RT 003 RW 001 DUSUN KRAJAN
32150100110004;3215010;3215010011;010;011;0004;RT 004 RW 001 DUSUN KRAJAN
32150100110005;3215010;3215010011;010;011;0005;RT 005 RW 002 DUSUN HEGAR MANAH
32150100110006;3215010;3215010011;010;011;0006;RT 006 RW 002 DUSUN HEGAR MANAH
32150100110007;3215010;3215010011;010;011;0007;RT 007 RW 002 DUSUN HEGAR MANAH
32150100110008;3215010;3215010011;010;011;0008;RT 008 RW 003 DUSUN CINTAJAYA
32150100110009;3215010;3215010011;010;011;0009;RT 009 RW 003 DUSUN CINTAJAYA
32150100110010;3215010;3215010011;010;011;0010;RT 010 RW 004 DUSUN KERTA MUKTI
32150100110011;3215010;3215010011;010;011;0011;RT 011 RW 004 DUSUN KERTA MUKTI
32150100110012;3215010;3215010011;010;011;0012;RT 012 RW 004 DUSUN KERTA MUKTI
32150100110013;3215010;3215010011;010;011;0013;RT 013 RW 004 DUSUN KERTA MUKTI
32150100110014;3215010;3215010011;010;011;0014;RT 014 RW 001 DUSUN KRAJAN
32150100110015;3215010;3215010011;010;011;0015;RT 015 RW 003 DUSUN CINTAJAYA
32150100110016;3215010;3215010011;010;011;0016;RT 016 RW 004 DUSUN KERTA MUKTI
32150100111001;3215010;3215010011;010;011;1001;SAWAH
32150100120001;3215010;3215010012;010;012;0001;RT 001 RW 001
32150100120002;3215010;3215010012;010;012;0002;RT 002 RW 001
32150100120003;3215010;3215010012;010;012;0003;RT 003 RW 002
32150100120004;3215010;3215010012;010;012;0004;RT 004 RW 002
32150100120005;3215010;3215010012;010;012;0005;RT 005 RW 003
32150100120006;3215010;3215010012;010;012;0006;RT 006 RW 003
32150100120007;3215010;3215010012;010;012;0007;RT 007 RW 004
32150100120008;3215010;3215010012;010;012;0008;RT 008 RW 004
32150100120009;3215010;3215010012;010;012;0009;RT 009 RW 007
32150100120010;3215010;3215010012;010;012;0010;RT 010 RW 005
32150100120011;3215010;3215010012;010;012;0011;RT 011 RW 005
32150100120012;3215010;3215010012;010;012;0012;RT 012 RW 006
32150100120013;3215010;3215010012;010;012;0013;RT 013 RW 006
32150100120014;3215010;3215010012;010;012;0014;RT 014 RW 007
32150100120015;3215010;3215010012;010;012;0015;RT 015 RW 008
32150100120016;3215010;3215010012;010;012;0016;RT 016 RW 008
32150100121001;3215010;3215010012;010;012;1001;WILAYAH BERVEGETASI PERTANIAN
32150100121002;3215010;3215010012;010;012;1002;WILAYAH BERVEGETASI PERTANIAN
32150100130001;3215010;3215010013;010;013;0001;RT 001 RW 001
32150100130002;3215010;3215010013;010;013;0002;RT 002 RW 002
32150100130003;3215010;3215010013;010;013;0003;RT 003 RW 003
32150100130004;3215010;3215010013;010;013;0004;RT 004 RW 005
32150100130005;3215010;3215010013;010;013;0005;RT 005 RW 004
32150100130006;3215010;3215010013;010;013;0006;RT 006 RW 004
32150100130007;3215010;3215010013;010;013;0007;RT 007 RW 005
32150100130008;3215010;3215010013;010;013;0008;RT 008 RW 006
32150100130009;3215010;3215010013;010;013;0009;RT 009 RW 007
32150100130010;3215010;3215010013;010;013;0010;RT 010 RW 008
32150100130011;3215010;3215010013;010;013;0011;RT 011 RW 008
32150100130012;3215010;3215010013;010;013;0012;RT 012 RW 009
32150100130013;3215010;3215010013;010;013;0013;RT 013 RW 009
32150100130014;3215010;3215010013;010;013;0014;RT 014 RW 010
32150100130015;3215010;3215010013;010;013;0015;RT 015 RW 010
32150100130016;3215010;3215010013;010;013;0016;RT 016 RW 007
32150100140001;3215010;3215010014;010;014;0001;RT 001 RW 001
32150100140002;3215010;3215010014;010;014;0002;RT 002 RW 001
32150100140003;3215010;3215010014;010;014;0003;RT 003 RW 002
32150100140004;3215010;3215010014;010;014;0004;RT 004 RW 002
32150100140005;3215010;3215010014;010;014;0005;RT 005 RW 003
32150100140006;3215010;3215010014;010;014;0006;RT 006 RW 003
32150100140007;3215010;3215010014;010;014;0007;RT 007 RW 004
32150100140008;3215010;3215010014;010;014;0008;RT 008 RW 004
32150100140009;3215010;3215010014;010;014;0009;RT 009 RW 005
32150100140010;3215010;3215010014;010;014;0010;RT 010 RW 005
32150100140011;3215010;3215010014;010;014;0011;RT 011 RW 006
32150100140012;3215010;3215010014;010;014;0012;RT 012 RW 006
32150100140013;3215010;3215010014;010;014;0013;RT 013 RW 007
32150100140014;3215010;3215010014;010;014;0014;RT 014 RW 007
32150100140015;3215010;3215010014;010;014;0015;RT 015 RW 008
32150100140016;3215010;3215010014;010;014;0016;RT 016 RW 008
32150100142001;3215010;3215010014;010;014;2001;WILAYAH BERVEGETASI BUKAN PERTANIAN
32150100150001;3215010;3215010015;010;015;0001;RT 001 RW 001 DUSUN KARAJAN
32150100150002;3215010;3215010015;010;015;0002;RT 002 RW 001 DUSUN KARAJAN
32150100150003;3215010;3215010015;010;015;0003;RT 003 RW 001 DUSUN KARAJAN
32150100150004;3215010;3215010015;010;015;0004;RT 004 RW 001 DUSUN KARAJAN
32150100150005;3215010;3215010015;010;015;0005;RT 005 RW 002 DUSUN SIRNASARI
32150100150006;3215010;3215010015;010;015;0006;RT 006 RW 002 DUSUN SIRNASARI
32150100150007;3215010;3215010015;010;015;0007;RT 007 RW 002 DUSUN SIRNASARI
32150100150008;3215010;3215010015;010;015;0008;RT 008 RW 002 DUSUN SIRNASARI
32150100150009;3215010;3215010015;010;015;0009;RT 009 RW 003 DUSUN BAKAN KIRASIMAH
32150100150010;3215010;3215010015;010;015;0010;RT 010 RW 003 DUSUN BAKAN KIRASIMAH
32150100150011;3215010;3215010015;010;015;0011;RT 011 RW 003 DUSUN BAKAN KIRASIMAH
32150100150012;3215010;3215010015;010;015;0012;RT 012 RW 004 DUSUN KAMPUNG BARU
32150100150013;3215010;3215010015;010;015;0013;RT 013 RW 004 DUSUN KAMPUNG BARU
32150100150014;3215010;3215010015;010;015;0014;RT 014 RW 004 DUSUN KAMPUNG BARU
32150100160001;3215010;3215010016;010;016;0001;RT 001 RW 001 DUSUN I
32150100160002;3215010;3215010016;010;016;0002;RT 002 RW 001 DUSUN I
32150100160003;3215010;3215010016;010;016;0003;RT 003 RW 001 DUSUN I
32150100160004;3215010;3215010016;010;016;0004;RT 004 RW 001 DUSUN I
32150100160005;3215010;3215010016;010;016;0005;RT 001 RW 002 DUSUN II
32150100160006;3215010;3215010016;010;016;0006;RT 002 RW 002 DUSUN II
32150100160007;3215010;3215010016;010;016;0007;RT 003 RW 002 DUSUN II
32150100160008;3215010;3215010016;010;016;0008;RT 004 RW 002 DUSUN II
32150100160009;3215010;3215010016;010;016;0009;RT 001 RW 003 DUSUN III
32150100160010;3215010;3215010016;010;016;0010;RT 002 RW 003 DUSUN III
32150100160011;3215010;3215010016;010;016;0011;RT 003 RW 003 DUSUN III
32150100160012;3215010;3215010016;010;016;0012;RT 004 RW 003 DUSUN III
32150100160013;3215010;3215010016;010;016;0013;RT 001 RW 004 DUSUN IV
32150100160014;3215010;3215010016;010;016;0014;RT 002 RW 004 DUSUN IV
32150100160015;3215010;3215010016;010;016;0015;RT 003 RW 004 DUSUN IV
32150100161001;3215010;3215010016;010;016;1001;PERTANIAN
32150100161002;3215010;3215010016;010;016;1002;PERTANIAN
32150100161003;3215010;3215010016;010;016;1003;PERTANIAN
32150100161004;3215010;3215010016;010;016;1004;PERTANIAN
32150100161005;3215010;3215010016;010;016;1005;PERTANIAN
32150100161007;3215010;3215010016;010;016;1007;PERTANIAN
32150100161008;3215010;3215010016;010;016;1008;PERTANIAN
32150100161009;3215010;3215010016;010;016;1009;PERTANIAN
32150100162006;3215010;3215010016;010;016;2006;BUKAN PERTANIAN
32150100170001;3215010;3215010017;010;017;0001;RT 001 RW 002 DUSUN 1
32150100170002;3215010;3215010017;010;017;0002;RT 002 RW 001 DUSUN 1
32150100170003;3215010;3215010017;010;017;0003;RT 003 RW 002 DUSUN 1
32150100170004;3215010;3215010017;010;017;0004;RT 004 RW 001 DUSUN 1
32150100170005;3215010;3215010017;010;017;0005;RT 005 RW 002 DUSUN 1
32150100170006;3215010;3215010017;010;017;0006;RT 006 RW 003 DUSUN 2
32150100170007;3215010;3215010017;010;017;0007;RT 007 RW 003 DUSUN 2
32150100170008;3215010;3215010017;010;017;0008;RT 008 RW 004 DUSUN 2
32150100170009;3215010;3215010017;010;017;0009;RT 009 RW 004 DUSUN 2
32150100170010;3215010;3215010017;010;017;0010;RT 010 RW 001 DUSUN 1
32150100170011;3215010;3215010017;010;017;0011;RT 011 RW 005 DUSUN 3
32150100170012;3215010;3215010017;010;017;0012;RT 012 RW 005 DUSUN 3
32150100170013;3215010;3215010017;010;017;0013;RT 013 RW 006 DUSUN 3
32150100170014;3215010;3215010017;010;017;0014;RT 014 RW 006 DUSUN 3
32150100170015;3215010;3215010017;010;017;0015;RT 015 RW 006 DUSUN 3
32150100171002;3215010;3215010017;010;017;1002;SAWAH
32150100171003;3215010;3215010017;010;017;1003;SAWAH
32150100171004;3215010;3215010017;010;017;1004;SAWAH
32150100171006;3215010;3215010017;010;017;1006;SAWAH
32150100172001;3215010;3215010017;010;017;2001;HUTAN
32150100172005;3215010;3215010017;010;017;2005;HUTAN
32150100176007;3215010;3215010017;010;017;6007;DANAU
32150110010001;3215011;3215011001;011;001;0001;RT 01 RW 01 DUSUN I
32150110010002;3215011;3215011001;011;001;0002;RT 02 RW 01 DUSUN I
32150110010003;3215011;3215011001;011;001;0003;RT 03 RW 01 DUSUN I
32150110010004;3215011;3215011001;011;001;0004;RT 04 RW 02 DUSUN I
32150110010005;3215011;3215011001;011;001;0005;RT 05 RW 02 DUSUN I
32150110010006;3215011;3215011001;011;001;0006;RT 06 RW 02 DUSUN I
32150110010007;3215011;3215011001;011;001;0007;RT 07 RW 02 DUSUN I
32150110010008;3215011;3215011001;011;001;0008;RT 08 RW 03 DUSUN II
32150110010009;3215011;3215011001;011;001;0009;RT 09 RW 03 DUSUN II
32150110010010;3215011;3215011001;011;001;0010;RT 10 RW 03 DUSUN II
32150110010011;3215011;3215011001;011;001;0011;RT 11 RW 04 DUSUN II
32150110010012;3215011;3215011001;011;001;0012;RT 12 RW 04 DUSUN II
32150110010013;3215011;3215011001;011;001;0013;RT 13 RW 04 DUSUN II
32150110010014;3215011;3215011001;011;001;0014;RT 14 RW 04 DUSUN II
32150110011001;3215011;3215011001;011;001;1001;SAWAH PASIRCILI
32150110011002;3215011;3215011001;011;001;1002;SAWAH PASIRCILI
32150110011003;3215011;3215011001;011;001;1003;SAWAH CIPANGULAH
32150110011004;3215011;3215011001;011;001;1004;SAWAH CIKAWUNG
32150110011005;3215011;3215011001;011;001;1005;SAWAH
32150110011006;3215011;3215011001;011;001;1006;SAWAH MENTENG
32150110011010;3215011;3215011001;011;001;1010;PEMUKIMAN MASYARAKAT PASIR PINING
32150110013007;3215011;3215011001;011;001;3007;LADANG PISANG
32150110013008;3215011;3215011001;011;001;3008;LADANG PISANG
32150110013009;3215011;3215011001;011;001;3009;LADANG PISANG
32150110020001;3215011;3215011002;011;002;0001;RT 001 RW 001 DUSUN I
32150110020002;3215011;3215011002;011;002;0002;RT 002 RW 001 DUSUN I
32150110020003;3215011;3215011002;011;002;0003;RT 003 RW 001 DUSUN I
32150110020004;3215011;3215011002;011;002;0004;RT 004 RW 002 DUSUN I
32150110020005;3215011;3215011002;011;002;0005;RT 005 RW 002 DUSUN I
32150110020006;3215011;3215011002;011;002;0006;RT 006 RW 002 DUSUN I
32150110020007;3215011;3215011002;011;002;0007;RT 007 RW 003 DUSUN II
32150110020008;3215011;3215011002;011;002;0008;RT 008 RW 003 DUSUN II
32150110020009;3215011;3215011002;011;002;0009;RT 009 RW 003 DUSUN II
32150110020010;3215011;3215011002;011;002;0010;RT 010 RW 004 DUSUN II
32150110020011;3215011;3215011002;011;002;0011;RT 011 RW 004 DUSUN II
32150110020012;3215011;3215011002;011;002;0012;RT 012 RW 004 DUSUN II
32150110021001;3215011;3215011002;011;002;1001;PERSAWAHAN SELA AWI
32150110021002;3215011;3215011002;011;002;1002;PERSAWAHAN TEGAL SEREH
32150110022003;3215011;3215011002;011;002;2003;HUTAN GUNUNG RUNGKING
32150110022004;3215011;3215011002;011;002;2004;HUTAN GUNUNG RUNGKING
32150110030001;3215011;3215011003;011;003;0001;RT 001 RW 001 DUSUN SIRNARUJU
32150110030002;3215011;3215011003;011;003;0002;RT 002 RW 001 DUSUN SIRNARUJU
32150110030003;3215011;3215011003;011;003;0003;RT 003 RW 001 DUSUN SIRNARUJU
32150110030004;3215011;3215011003;011;003;0004;RT 004 RW 001 DUSUN SIRNARUJU
32150110030005;3215011;3215011003;011;003;0005;RT 005 RW 002 DUSUN PARAKANBADAK
32150110030006;3215011;3215011003;011;003;0006;RT 006 RW 002 DUSUN PARAKANBADAK
32150110030007;3215011;3215011003;011;003;0007;RT 007 RW 002 DUSUN PARAKANBADAK
32150110030008;3215011;3215011003;011;003;0008;RT 008 RW 003 DUSUN PARAKANBADAK
32150110030009;3215011;3215011003;011;003;0009;RT 009 RW 003 DUSUN PARAKANBADAK
32150110030010;3215011;3215011003;011;003;0010;RT 010 RW 003 DUSUN PARAKANBADAK
32150110030011;3215011;3215011003;011;003;0011;RT 011 RW 004 DUSUN
32150110030012;3215011;3215011003;011;003;0012;RT 012 RW 004 DUSUN
32150110031001;3215011;3215011003;011;003;1001;PESAWAHAN
32150110031002;3215011;3215011003;011;003;1002;PESAWAHAN
32150110031003;3215011;3215011003;011;003;1003;PESAWAHAN
32150110031004;3215011;3215011003;011;003;1004;PESAWAHAN
32150110032005;3215011;3215011003;011;003;2005;HUTAN
32150110032006;3215011;3215011003;011;003;2006;HUTAN
32150110032007;3215011;3215011003;011;003;2007;HUTAN
32150110032008;3215011;3215011003;011;003;2008;HUTAN
32150110032009;3215011;3215011003;011;003;2009;HUTAN
32150110032010;3215011;3215011003;011;003;2010;HUTAN
32150110032011;3215011;3215011003;011;003;2011;HUTAN
32150110032012;3215011;3215011003;011;003;2012;HUTAN
32150110040001;3215011;3215011004;011;004;0001;RT 001 RW 001 DUSUN WARU
32150110040002;3215011;3215011004;011;004;0002;RT 002 RW 001 DUSUN WARU
32150110040003;3215011;3215011004;011;004;0003;RT 003 RW 002 DUSUN WARU
32150110040004;3215011;3215011004;011;004;0004;RT 004 RW 002 DUSUN WARU
32150110040005;3215011;3215011004;011;004;0005;RT 005 RW 003 DUSUN WARU
32150110040006;3215011;3215011004;011;004;0006;RT 006 RW 003 DUSUN WARU
32150110040007;3215011;3215011004;011;004;0007;RT 007 RW 004 DUSUN BAKAN DALEM
32150110040008;3215011;3215011004;011;004;0008;RT 008 RW 004 DUSUN
32150110040009;3215011;3215011004;011;004;0009;RT 009 RW 004 DUSUN
32150110040010;3215011;3215011004;011;004;0010;RT 010 RW 005 DUSUN
32150110040011;3215011;3215011004;011;004;0011;RT 011 RW 005 DUSUN TENGAH
32150110040012;3215011;3215011004;011;004;0012;RT 012 RW 005 DUSUN MENTENG
32150110040013;3215011;3215011004;011;004;0013;RT 013 RW 006 DUSUN WARU
32150110040014;3215011;3215011004;011;004;0014;RT 014 RW 006 DUSUN WARU
32150110041001;3215011;3215011004;011;004;1001;PERSAWAHAN CIPAGA
32150110041002;3215011;3215011004;011;004;1002;PERSAWAHAN CIPAGA
32150110041003;3215011;3215011004;011;004;1003;PERSAWAHAN WARU
32150110041004;3215011;3215011004;011;004;1004;PERSAWAHAN CIKUKULU
32150110042005;3215011;3215011004;011;004;2005;HUTAN CIPAGA
32150110042006;3215011;3215011004;011;004;2006;HUTAN CIPAGA
32150110042007;3215011;3215011004;011;004;2007;HUTAN BAKAN DALEM
32150110050001;3215011;3215011005;011;005;0001;RT 001 RW 001 DUSUN LOJI
32150110050002;3215011;3215011005;011;005;0002;RT 002 RW 001 DUSUN LOJI
32150110050003;3215011;3215011005;011;005;0003;RT 003 RW 002 DUSUN LOJI/BAKAN JENGKOL
32150110050004;3215011;3215011005;011;005;0004;RT 004 RW 002 DUSUN LOJI/BAKAN JENGKOL
32150110050005;3215011;3215011005;011;005;0005;RT 005 RW 003 DUSUN LOJI/CIPETEUY
32150110050006;3215011;3215011005;011;005;0006;RT 006 RW 003 DUSUN LOJI/CIPETEUY
32150110050007;3215011;3215011005;011;005;0007;RT 007 RW 003 DUSUN LOJI/CIPETEUY
32150110050008;3215011;3215011005;011;005;0008;RT 008 RW 004 DUSUN BAKAN LIMBANGAN
32150110050009;3215011;3215011005;011;005;0009;RT 009 RW 004 DUSUN BAKAN LIMBANGAN
32150110050010;3215011;3215011005;011;005;0010;RT 010 RW 004 DUSUN BAKAN LIMBANGAN
32150110050011;3215011;3215011005;011;005;0011;RT 011 RW 003 DUSUN LOJI-CIPETEUY
32150110051001;3215011;3215011005;011;005;1001;SAWAH DAN HUTAN
32150110051008;3215011;3215011005;011;005;1008;SAWAH DAN HUTAN
32150110052002;3215011;3215011005;011;005;2002;KEHUTANAN
32150110052003;3215011;3215011005;011;005;2003;KEHUTANAN
32150110052004;3215011;3215011005;011;005;2004;KEHUTANAN
32150110052005;3215011;3215011005;011;005;2005;KEHUTANAN
32150110052006;3215011;3215011005;011;005;2006;KEHUTANAN
32150110052007;3215011;3215011005;011;005;2007;KEHUTANAN
32150110052009;3215011;3215011005;011;005;2009;KEHUTANAN
32150110060001;3215011;3215011006;011;006;0001;RT 001 RW 001
32150110060002;3215011;3215011006;011;006;0002;RT 002 RW 001
32150110060003;3215011;3215011006;011;006;0003;RT 003 RW 001
32150110060004;3215011;3215011006;011;006;0004;RT 004 RW 002
32150110060005;3215011;3215011006;011;006;0005;RT 005 RW 002
32150110060006;3215011;3215011006;011;006;0006;RT 006 RW 002
32150110060007;3215011;3215011006;011;006;0007;RT 007 RW 003
32150110060008;3215011;3215011006;011;006;0008;RT 008 RW 003
32150110060009;3215011;3215011006;011;006;0009;RT 009 RW 003
32150110060010;3215011;3215011006;011;006;0010;RT 010 RW 004
32150110060011;3215011;3215011006;011;006;0011;RT 011 RW 004
32150110060012;3215011;3215011006;011;006;0012;RT 012 RW 004
32150110061002;3215011;3215011006;011;006;1002;SAWAH
32150110061003;3215011;3215011006;011;006;1003;SAWAH
32150110062001;3215011;3215011006;011;006;2001;HUTAN
32150110062004;3215011;3215011006;011;006;2004;HUTAN
32150110070001;3215011;3215011007;011;007;0001;RT 001 RW 001 DUSUN
32150110070002;3215011;3215011007;011;007;0002;RT 002 RW 001 DUSUN
32150110070003;3215011;3215011007;011;007;0003;RT 003 RW 001 DUSUN
32150110070004;3215011;3215011007;011;007;0004;RT 004 RW 002 DUSUN TEGAL MALANG
32150110070005;3215011;3215011007;011;007;0005;RT 005 RW 002 DUSUN TEGAL MALANG
32150110070006;3215011;3215011007;011;007;0006;RT 006 RW 002 DUSUN TEGAL MALANG
32150110070007;3215011;3215011007;011;007;0007;RT 007 RW 003 DUSUN
32150110070008;3215011;3215011007;011;007;0008;RT 008 RW 003 DUSUN
32150110070009;3215011;3215011007;011;007;0009;RT 009 RW 003 DUSUN
32150110071001;3215011;3215011007;011;007;1001;PERSAWAHAN SIRNA MANAH
32150110071002;3215011;3215011007;011;007;1002;PERSAWAHAN TEGAL GEMPOL
32150110072003;3215011;3215011007;011;007;2003;HUTAN BOJONG MANGGU
32150110080001;3215011;3215011008;011;008;0001;RT 001 RW 001 DUSUN NEGLASARI
32150110080002;3215011;3215011008;011;008;0002;RT 002 RW 001 DUSUN LENGO
32150110080003;3215011;3215011008;011;008;0003;RT 003 RW 002 DUSUN LENGO
32150110080004;3215011;3215011008;011;008;0004;RT 004 RW 002 DUSUN LENGO
32150110080005;3215011;3215011008;011;008;0005;RT 005 RW 003 DUSUN
32150110080006;3215011;3215011008;011;008;0006;RT 006 RW 003 DUSUN
32150110080007;3215011;3215011008;011;008;0007;RT 007 RW 004 DUSUN
32150110080008;3215011;3215011008;011;008;0008;RT 008 RW 004 DUSUN MUNJUL
32150110080009;3215011;3215011008;011;008;0009;RT 009 RW 005 DUSUN
32150110080010;3215011;3215011008;011;008;0010;RT 010 RW 005 DUSUN
32150110080011;3215011;3215011008;011;008;0011;RT 011 RW 006 DUSUN
32150110080012;3215011;3215011008;011;008;0012;RT 012 RW 006 DUSUN
32150110080013;3215011;3215011008;011;008;0013;RT 013 RW 007 DUSUN
32150110080014;3215011;3215011008;011;008;0014;RT 014 RW 007 DUSUN
32150110080015;3215011;3215011008;011;008;0015;RT 015 RW 008 DUSUN TIPAR
32150110080016;3215011;3215011008;011;008;0016;RT 016 RW 008 DUSUN TIPAR
32150110080017;3215011;3215011008;011;008;0017;RT 017 RW 005 DUSUN
32150110080018;3215011;3215011008;011;008;0018;RT 018 RW 008 DUSUN
32150110081001;3215011;3215011008;011;008;1001;SAWAH
32150110081002;3215011;3215011008;011;008;1002;HUTAN
32150110082003;3215011;3215011008;011;008;2003;HUTAN
32150110083004;3215011;3215011008;011;008;3004;HUTAN
32150110083005;3215011;3215011008;011;008;3005;HUTAN
32150110090001;3215011;3215011009;011;009;0001;RT 001 RW 001 DUSUN PALASARI
32150110090002;3215011;3215011009;011;009;0002;RT 002 RW 001 DUSUN PALASARI
32150110090003;3215011;3215011009;011;009;0003;RT 005 RW 003 DUSUN NARINGGUL
32150110090004;3215011;3215011009;011;009;0004;RT 004 RW 002 DUSUN PALASARI
32150110090005;3215011;3215011009;011;009;0005;RT 003 RW 002 DUSUN PALASARI
32150110090006;3215011;3215011009;011;009;0006;RT 006 RW 003 DUSUN NARINGGUL
32150110090007;3215011;3215011009;011;009;0007;RT 007 RW 004 DUSUN NARINGGUL
32150110090008;3215011;3215011009;011;009;0008;RT 008 RW 004 DUSUN NARINGGUL
32150110090009;3215011;3215011009;011;009;0009;RT 009 RW 005 DUSUN JUNGKUR
32150110090010;3215011;3215011009;011;009;0010;RT 010 RW 005 DUSUN JUNGKUR
32150110090011;3215011;3215011009;011;009;0011;RT 011 RW 006 DUSUN JUNGKUR
32150110090012;3215011;3215011009;011;009;0012;RT 012 RW 006 DUSUN JUNGKUR
32150110090013;3215011;3215011009;011;009;0013;RT 013 RW 005 DUSUN JUNGKUR
32150110091001;3215011;3215011009;011;009;1001;SAWAH
32150110091002;3215011;3215011009;011;009;1002;SAWAH
32150110091003;3215011;3215011009;011;009;1003;SAWAH
32150110091004;3215011;3215011009;011;009;1004;SAWAH
32150110092005;3215011;3215011009;011;009;2005;HUTAN
32150110092006;3215011;3215011009;011;009;2006;HUTAN
32150110092007;3215011;3215011009;011;009;2007;HUTAN
32150110092008;3215011;3215011009;011;009;2008;HUTAN
32150110093009;3215011;3215011009;011;009;3009;LADANG
32150110093010;3215011;3215011009;011;009;3010;LADANG
32150200010001;3215020;3215020001;020;001;0001;RT 006 RW 003 DUSUN PARUNGNALA
32150200010002;3215020;3215020001;020;001;0002;RT 007 RW 003 DUSUN PARUNGNALA
32150200010003;3215020;3215020001;020;001;0003;RT 008 RW 004 DUSUN PARUNGNALA
32150200010004;3215020;3215020001;020;001;0004;RT 009 RW 005 DUSUN PARUNGNALA
32150200010005;3215020;3215020001;020;001;0005;RT 010 RW 005 DUSUN PARUNGNALA
32150200010006;3215020;3215020001;020;001;0006;RT 011 RW 005 DUSUN PARUNGNALA
32150200010007;3215020;3215020001;020;001;0007;RT 012 RW 005 DUSUN PARUNGNALA
32150200010008;3215020;3215020001;020;001;0008;RT 013 RW 005 DUSUN PARUNGNALA
32150200010009;3215020;3215020001;020;001;0009;RT 001 RW 001 DUSUN NAROGTOG
32150200010010;3215020;3215020001;020;001;0010;RT 002 RW 001 DUSUN NAROGTOG
32150200010011;3215020;3215020001;020;001;0011;RT 003 RW 002 DUSUN NAROGOTOG
32150200010012;3215020;3215020001;020;001;0012;RT 004 RW 002 DUSUN NAROGTOG
32150200010013;3215020;3215020001;020;001;0013;RT 005 RW 002 DUSUN NAROGTOG
32150200011001;3215020;3215020001;020;001;1001;KEBUN PT SINARMAS
32150200011002;3215020;3215020001;020;001;1002;SAWAH JUNAEDI
32150200011003;3215020;3215020001;020;001;1003;SAWAH WADI
32150200011004;3215020;3215020001;020;001;1004;SAWAH ADE
32150200011005;3215020;3215020001;020;001;1005;KEBUN PT SINARMAS
32150200020001;3215020;3215020002;020;002;0001;RT 001 RW 001 DUSUN PASIR POGOR
32150200020002;3215020;3215020002;020;002;0002;RT 002 RW 001 DUSUN PASIR POGOR
32150200020003;3215020;3215020002;020;002;0003;RT 003 RW 002 DUSUN PASIR POGOR
32150200020004;3215020;3215020002;020;002;0004;RT 004 RW 002 DUSUN PASIR POGOR
32150200020005;3215020;3215020002;020;002;0005;RT 005 RW 003 DUSUN UDUG UDUG
32150200020006;3215020;3215020002;020;002;0006;RT 006 RW 003 DUSUN UDUG UDUG
32150200020007;3215020;3215020002;020;002;0007;RT 007 RW 004 DUSUN UDUG UDUG
32150200020008;3215020;3215020002;020;002;0008;RT 008 RW 004 DUSUN UDUG UDUG
32150200020009;3215020;3215020002;020;002;0009;RT 009 RW 004 DUSUN UDUG UDUG
32150200020010;3215020;3215020002;020;002;0010;RT 010 RW 005 DUSUN ASEM
32150200020011;3215020;3215020002;020;002;0011;RT 011 RW 005 DUSUN ASEM
32150200020012;3215020;3215020002;020;002;0012;RT 012 RW 006 DUSUN ASEM
32150200020013;3215020;3215020002;020;002;0013;RT 013 RW 005 DUSUN ASEM
32150200020014;3215020;3215020002;020;002;0014;RT 014 RW 007 DUSUN KARANGANYAR
32150200020015;3215020;3215020002;020;002;0015;RT 015 RW 007 DUSUN KARANGANYAR
32150200020016;3215020;3215020002;020;002;0016;RT 016 RW 008 DUSUN KARANGANYAR
32150200020017;3215020;3215020002;020;002;0017;RT 017 RW 008 DUSUN KARANGANYAR
32150200020018;3215020;3215020002;020;002;0018;RT 018 RW 009 DUSUN KARANGANYAR
32150200020019;3215020;3215020002;020;002;0019;RT 019 RW 009 DUSUN KARANGANYAR
32150200020020;3215020;3215020002;020;002;0020;RT 020 RW 010 DUSUN LENGKASARI
32150200020021;3215020;3215020002;020;002;0021;RT 021 RW 010 DUSUN LENGKASARI
32150200020022;3215020;3215020002;020;002;0022;RT 022 RW 011 DUSUN LENGKASARI
